Time (s),FP1_Filtered,FP2_Filtered
26.4,7439.349462525709,-9085.130436525043
26.4,7444.961086201526,-9080.894425607334
26.4,7450.251077860243,-9077.406966254395
26.4,7453.982139858623,-9075.528657062312
26.4,7455.697487759915,-9075.309775169677
26.4,7455.0827800129555,-9076.35350937417
26.4,7451.841005735343,-9078.133022737873
26.4,7446.715966296739,-9079.894850063358
26.4,7441.687426348574,-9080.872083066492
26.4,7438.436329231588,-9080.973184040213
26.4,7437.157400894939,-9080.934461424284
26.4,7437.232580655243,-9081.508047497455
26.5,7438.189908705589,-9082.76484750186
26.5,7439.352355113626,-9084.368161678092
26.5,7439.436602900442,-9086.107692096097
26.5,7437.593609892805,-9087.8092180623
26.5,7434.529204648383,-9089.068596297522
26.5,7431.82793948896,-9089.536174992232
26.5,7430.5320031291485,-9089.281907738978
26.5,7431.059004594405,-9088.510549135071
26.5,7433.86143575212,-9087.151247520582
26.5,7438.937288649154,-9085.199901415892
26.5,7444.830600713775,-9083.316140520794
26.5,7449.268909453119,-9082.545385529647
26.5,7451.008770850694,-9083.408902306379
26.5,7450.354534755317,-9085.616353605412
26.5,7448.009788764919,-9088.575705861327
26.5,7444.456981152695,-9091.71175499663
26.5,7440.511389006646,-9094.351882695348
26.5,7437.252837743038,-9095.964154865482
26.5,7434.879503975446,-9096.774942180355
26.5,7432.50806523897,-9097.710006024756
26.5,7429.622868847692,-9099.4345062035
26.5,7426.948791393071,-9101.720451537305
26.5,7425.396703608738,-9103.872100588853
26.5,7424.9501351144745,-9105.348873243203
26.5,7425.183181629108,-9105.770793242546
26.6,7426.030932327729,-9104.838368551225
26.6,7427.198851548196,-9102.731870464833
26.6,7427.491253432751,-9100.313067183066
26.6,7425.774628671152,-9098.480147139588
26.6,7422.324567309349,-9097.467105373857
26.6,7418.442246785999,-9097.083664771963
26.6,7415.131456437739,-9097.367309218553
26.6,7412.990235205698,-9098.542475019633
26.6,7412.906062453655,-9100.512927052301
26.6,7415.584742203833,-9102.880307475583
26.6,7420.342892087565,-9105.3833881525
26.6,7425.376019853787,-9107.869493904964
26.6,7429.376293189527,-9109.914682927516
26.6,7432.117312803985,-9111.009437763341
26.6,7433.568701706476,-9111.189451974047
26.6,7433.620707948969,-9111.020656302795
26.6,7432.976912814267,-9110.86340237938
26.6,7433.194456469374,-9110.593270346195
26.6,7435.1791111531375,-9110.155959465194
26.6,7438.310806705846,-9109.892700516015
26.6,7441.454000809514,-9110.064951542136
26.6,7444.0137080243585,-9110.4798650936
26.6,7445.51121856034,-9110.883596275664
26.6,7445.10867234165,-9111.357494492346
26.6,7442.524787164908,-9111.999778267022
26.7,7438.891579098064,-9112.556644902656
26.7,7435.833927852294,-9112.757423653771
26.7,7434.039391268718,-9112.757002437165
26.7,7433.356452560305,-9112.868187520786
26.7,7433.662618017893,-9113.097979343967
26.7,7434.622437647713,-9113.361180236749
26.7,7434.991753035263,-9113.938571765593
26.7,7433.361764226247,-9115.237488846173
26.7,7429.663799933085,-9117.188686500705
26.7,7425.124797121863,-9119.310509424511
26.7,7420.842767910034,-9121.281776375037
26.7,7417.315471225101,-9122.989547413395
26.7,7415.221403999163,-9124.070889322682
26.7,7415.385609841184,-9123.96393620601
26.7,7417.580989431049,-9122.5404376484
26.7,7420.341530809984,-9120.257630379401
26.7,7422.44498572764,-9117.574795169228
26.7,7423.8383354728985,-9114.657611989596
26.7,7424.808371003326,-9111.788232742172
26.7,7425.226055332414,-9109.553219368256
26.7,7425.199481911973,-9108.304444494235
26.7,7425.566269535263,-9107.788293352945
26.7,7426.891547976344,-9107.60315064473
26.7,7428.577366953096,-9107.698169403619
26.7,7429.74453549758,-9108.126347387864
26.8,7430.472349431004,-9108.661206077764
26.8,7431.400924353391,-9109.054958167302
26.8,7432.660822549056,-9109.38850368016
26.8,7434.1210462530935,-9109.71024279302
26.8,7436.234745477759,-9109.531956723997
26.8,7439.498895755945,-9108.187427179313
26.8,7443.18201441525,-9105.65192267412
26.8,7445.6081381472495,-9102.647460810442
26.8,7445.7729354603825,-9100.048506700388
26.8,7443.90725644638,-9098.547628472339
26.8,7440.621874382793,-9098.660827967511
26.8,7436.603017396359,-9100.363645308875
26.8,7433.229349117754,-9102.594447299041
26.8,7432.213093313992,-9103.685735864461
26.8,7433.969070501887,-9102.618486033702
26.8,7437.047909925495,-9099.655311783583
26.8,7439.616072138797,-9095.768260757979
26.8,7440.82950772686,-9091.930820880632
26.8,7440.513125873978,-9089.068894545395
26.8,7438.570855850134,-9088.036784231746
26.8,7435.489929644124,-9089.084575313584
26.8,7432.6298398317085,-9091.557703407709
26.8,7431.051257016476,-9094.453968955322
26.8,7430.451127816797,-9097.0831472735
26.8,7429.934329275897,-9098.996532409927
26.9,7429.304766485644,-9099.723035335202
26.9,7428.79882152869,-9099.097393857448
26.9,7428.085159345769,-9097.654227275381
26.9,7426.57780709174,-9096.223746045958
26.9,7424.49290746824,-9095.228329625776
26.9,7422.601422814231,-9094.731263392247
26.9,7421.0736572657515,-9094.953462804082
26.9,7419.558298915628,-9096.176506644186
26.9,7418.334958590993,-9098.150064433497
26.9,7418.28889176055,-9100.100156710796
26.9,7419.543973134784,-9101.404356433175
26.9,7421.070037361451,-9101.885990769926
26.9,7421.901270970262,-9101.493306780982
26.9,7421.868300298605,-9100.259801270253
26.9,7420.907341658463,-9098.748400027764
26.9,7418.714528501348,-9098.023439729426
26.9,7415.645724301279,-9098.8508127753
26.9,7413.053783095104,-9101.17838155554
26.9,7411.984655522133,-9104.514288100356
26.9,7412.144444708859,-9108.371835479578
26.9,7412.744631420703,-9112.092340000192
26.9,7413.666008269272,-9114.714396370407
26.9,7415.068141128817,-9115.526919485355
26.9,7416.549641170959,-9114.5861220707
26.9,7417.653217385499,-9112.389427007813
27.0,7418.73663489992,-9109.318350281394
27.0,7420.349619522013,-9105.778566306126
27.0,7422.03765999395,-9102.587300504605
27.0,7422.741450258786,-9100.646604717167
27.0,7422.221170302711,-9100.257325047012
27.0,7421.162563563598,-9101.133670894591
27.0,7420.033757535888,-9102.960239114738
27.0,7418.879751216564,-9105.448927874173
27.0,7418.225314336768,-9107.926679506812
27.0,7419.004778448481,-9109.480317052086
27.0,7421.238969443537,-9109.705155132739
27.0,7423.673282647155,-9108.943461785984
27.0,7425.05708590742,-9107.715472778142
27.0,7424.960906033442,-9106.356041576237
27.0,7423.10510074429,-9105.310296808384
27.0,7419.017274368818,-9105.227143052785
27.0,7413.07850788281,-9106.386871574063
27.0,7407.086875751547,-9108.33364463395
27.0,7402.948008390593,-9110.326996097929
27.0,7401.286934432931,-9111.84048813811
27.0,7401.881451230086,-9112.399382844698
27.0,7404.664448408389,-9111.413597388471
27.0,7409.363134325287,-9108.718187904688
27.0,7414.699645253258,-9105.114152749193
27.0,7419.035336268773,-9101.942847801767
27.1,7421.650576485963,-9100.186683199161
27.1,7422.614320656579,-9100.20439467165
27.1,7421.749207390048,-9101.996170724688
27.1,7418.768848289362,-9105.1598224534
27.1,7414.344036091508,-9108.682774189001
27.1,7410.019437307889,-9111.353948440015
27.1,7406.979901264368,-9112.529352153311
27.1,7405.703524020349,-9112.235766112228
27.1,7406.663315262249,-9110.695160865303
27.1,7410.037948362117,-9108.342776285754
27.1,7414.253030694282,-9106.378905497791
27.1,7415.91541132756,-9106.609663077645
27.1,7412.2145193326705,-9110.158978238174
27.1,7403.381180422069,-9116.307143024615
27.1,7392.749218128765,-9122.651783157504
27.1,7384.691834015825,-9126.417269637517
27.1,7382.043895388527,-9126.021843018525
27.1,7384.4562919565715,-9122.019945263695
27.1,7388.971671964659,-9116.692472052919
27.1,7392.662617206304,-9112.448876155186
27.1,7394.727743733509,-9110.451989393878
27.1,7395.929529424976,-9110.575755207194
27.1,7396.825979007159,-9112.099801150152
27.1,7397.416196996692,-9114.0351522765
27.1,7397.883913709159,-9115.236740120641
27.2,7398.421004683459,-9114.994059680123
27.2,7398.409984604442,-9113.642102731237
27.2,7396.872271655605,-9112.216702616553
27.2,7393.826054467983,-9111.493523622785
27.2,7390.313495957238,-9111.640727253041
27.2,7387.058668568433,-9112.589195810157
27.2,7384.06969796781,-9114.126466979906
27.2,7381.658930487364,-9115.578976286124
27.2,7380.713918439027,-9116.017881372425
27.2,7381.506096914988,-9115.08213434294
27.2,7383.169913685159,-9113.272827015804
27.2,7384.906509540386,-9111.29564257316
27.2,7386.895943494488,-9109.500011963342
27.2,7389.455405730285,-9108.09679172478
27.2,7392.09899703075,-9107.399143462173
27.2,7394.1436866543245,-9107.456124164566
27.2,7395.566776610177,-9107.77015338628
27.2,7396.498183359054,-9107.740823880156
27.2,7396.496436131548,-9107.146519390495
27.2,7395.2458651923625,-9105.90900783148
27.2,7393.521052128212,-9103.755074582767
27.2,7392.489974592723,-9100.615069796011
27.2,7392.297768941607,-9097.183255212143
27.2,7392.18233077912,-9094.599252234651
27.2,7391.709849469503,-9093.607214051535
27.3,7390.953013930601,-9094.329788753288
27.3,7389.68236470837,-9096.628882423202
27.3,7387.537390450491,-9100.131198464065
27.3,7385.095118618987,-9103.960789856423
27.3,7383.703819394405,-9107.07107915696
27.3,7383.946010351742,-9109.05635287649
27.3,7385.0861563536155,-9110.294460540157
27.3,7386.229000970813,-9111.242270202178
27.3,7387.093627939871,-9112.016655812213
27.3,7387.362481180905,-9112.717976028274
27.3,7386.3530173489435,-9113.590743195
27.3,7384.027140632226,-9114.572128637421
27.3,7381.551042733704,-9115.11577739244
27.3,7380.1314498660395,-9114.808679354985
27.3,7379.868853077257,-9113.85671773284
27.3,7380.330740011718,-9112.691343042428
27.3,7381.510606526082,-9111.460294298484
27.3,7383.3755821601535,-9110.255572480284
27.3,7385.057014665131,-9109.487815382927
27.3,7385.497697222908,-9109.547150770115
27.3,7384.6181664303185,-9110.277337629552
27.3,7383.002559282203,-9111.220033957627
27.3,7380.776244034704,-9112.238378979959
27.3,7377.768244071935,-9113.490710263592
27.3,7374.537776603905,-9114.952181987834
27.4,7372.105973284252,-9116.464627358404
27.4,7370.601380550414,-9118.19072237922
27.4,7369.154943688985,-9120.480857358525
27.4,7367.273104546166,-9123.223269151935
27.4,7365.382364756292,-9125.78701728621
27.4,7363.854760782742,-9127.708844204728
27.4,7362.510572126171,-9129.029978988696
27.4,7361.422559494316,-9129.894539092535
27.4,7361.191038407522,-9130.312857333995
27.4,7361.8343530627535,-9130.502014012034
27.4,7362.228811059641,-9130.980554910688
27.4,7361.289172172775,-9132.028154957401
27.4,7359.034615758561,-9133.409502136054
27.4,7355.945898719349,-9134.887392734538
27.4,7352.107326241059,-9136.604677504809
27.4,7347.821048798657,-9138.604626089389
27.4,7344.365537087311,-9140.341752269023
27.4,7343.039251783746,-9141.14159055822
27.4,7343.692259901252,-9140.950127670201
27.4,7345.017370163248,-9140.244323496257
27.4,7345.9757839134745,-9139.428556176756
27.4,7346.114480390655,-9138.75168049806
27.4,7344.9356960844325,-9138.587334395246
27.4,7342.2076409256115,-9139.20218908005
27.4,7338.939584109463,-9140.247569747391
27.5,7336.944204395299,-9140.961022671137
27.5,7337.127957929709,-9140.917821202529
27.5,7338.951257454688,-9140.199791649082
27.5,7341.60601197723,-9138.877036171943
27.5,7344.736680240166,-9136.86427626072
27.5,7347.81402100799,-9134.39672718087
27.5,7349.9673783051585,-9132.125242154285
27.5,7351.099623113125,-9130.49654911291
27.5,7352.366676708538,-9129.432161934616
27.5,7354.88359847753,-9128.829120854522
27.5,7358.531464724606,-9128.954752354473
27.5,7362.492465938018,-9130.0489315337
27.5,7366.154283203843,-9131.899788250232
27.5,7368.795235645237,-9134.142269308972
27.5,7369.198437690109,-9136.647963429603
27.5,7366.691157873459,-9139.25063846225
27.5,7362.298339302516,-9141.385294710846
27.5,7358.056020989082,-9142.452356352793
27.5,7355.4490149812045,-9142.380997539964
27.5,7355.165400930501,-9141.464699415013
27.5,7357.746394103603,-9139.845230072744
27.5,7363.20161920948,-9137.601500795212
27.5,7370.036615980296,-9135.18544250484
27.5,7375.807623252733,-9133.239302710464
27.5,7378.928171584737,-9131.986811817826
27.6,7379.2610089840655,-9131.251384454348
27.6,7377.077020110192,-9131.058155759252
27.6,7372.559026425862,-9131.714526184065
27.6,7366.55362121354,-9133.218339370596
27.6,7360.673431065133,-9135.079743316017
27.6,7356.039122826839,-9136.890543729696
27.6,7352.632506409656,-9138.62695411037
27.6,7350.285303361499,-9140.201296752073
27.6,7349.448029029147,-9141.168568354575
27.6,7350.416336126654,-9141.169778086025
27.6,7352.61244758486,-9140.310053397825
27.6,7355.345076876592,-9138.82956414607
27.6,7358.560466256584,-9136.789836110325
27.6,7362.018846614939,-9134.447913880304
27.6,7364.377172537054,-9132.582511463024
27.6,7364.1378957534025,-9131.94554449515
27.6,7361.239911052051,-9132.523047038074
27.6,7356.911164255043,-9133.678984519765
27.6,7352.334549165505,-9134.797229729942
27.6,7348.377226852806,-9135.362177255281
27.6,7346.216081097306,-9134.679204030941
27.6,7346.8890242354155,-9132.20736461593
27.6,7350.012245144706,-9128.28165018331
27.6,7353.8840860974115,-9124.064226038698
27.6,7357.073427405962,-9120.68036625286
27.7,7359.161148564742,-9118.705388798056
27.7,7359.985195444646,-9118.38127147022
27.7,7359.349932692611,-9119.725178837009
27.7,7357.886107922042,-9122.245246678656
27.7,7357.137724648891,-9125.055266456184
27.7,7358.093947124493,-9127.577185382934
27.7,7360.287581006431,-9129.833492766522
27.7,7362.808603687665,-9131.898930516974
27.7,7365.408936744554,-9133.494721411342
27.7,7368.008033931373,-9134.400289736475
27.7,7369.958716647382,-9134.869096014145
27.7,7370.725908633923,-9135.26384624404
27.7,7370.763344438139,-9135.576166395304
27.7,7370.830445607172,-9135.69020213858
27.7,7370.825324352407,-9135.87582706405
27.7,7370.1160118485095,-9136.615066515056
27.7,7368.6354807355,-9138.113243994183
27.7,7366.734349901079,-9140.331258442571
27.7,7364.276466693119,-9143.249595549083
27.7,7360.951943213884,-9146.605292747232
27.7,7357.398157468735,-9149.516689817661
27.7,7354.946666283835,-9150.950291767978
27.7,7354.120810892757,-9150.64746772865
27.7,7354.2569363778175,-9149.227170837605
27.7,7354.678685867923,-9147.41599475291
27.8,7355.270029978659,-9145.61657286327
27.8,7355.718324769344,-9144.175023296175
27.8,7355.307571285105,-9143.433160347251
27.8,7354.00969066473,-9143.272161428189
27.8,7352.934373448027,-9143.069054235659
27.8,7353.104623806794,-9142.399275539226
27.8,7354.448233636037,-9141.45588887885
27.8,7356.44534176064,-9140.566931957064
27.8,7358.912130360342,-9139.696040790384
27.8,7361.423069316095,-9138.729741215802
27.8,7362.727437643859,-9137.91221229975
27.8,7361.728031931592,-9137.619426212077
27.8,7358.675355871161,-9137.94263750472
27.8,7354.650654466756,-9138.804752777318
27.8,7350.350739224983,-9140.161572006276
27.8,7346.257974427384,-9141.622609181168
27.8,7343.5166935171,-9142.112294420078
27.8,7343.401302449967,-9140.516687375957
27.8,7345.866076991464,-9136.75758929348
27.8,7349.510990791217,-9131.942253410334
27.8,7352.96153543668,-9127.563945492722
27.8,7355.42924491782,-9124.89128298806
27.8,7356.089760188082,-9124.841720790771
27.8,7354.216945025199,-9127.622632481738
27.8,7350.362725022832,-9132.19484871131
27.9,7346.420812945057,-9136.577441281706
27.9,7343.953294671307,-9139.08264420646
27.9,7343.082534126207,-9139.190817003717
27.9,7343.262287729495,-9137.350714143435
27.9,7344.153637638174,-9134.475829924979
27.9,7345.194760233252,-9131.77548274041
27.9,7345.3016982062945,-9130.415687358969
27.9,7343.952091118897,-9130.753495897336
27.9,7342.03080616774,-9132.074449562677
27.9,7340.796414776429,-9133.420739464555
27.9,7340.443957406941,-9134.51723959795
27.9,7340.37404449919,-9135.698317538105
27.9,7340.298878852059,-9137.307649133732
27.9,7340.151237363889,-9139.57152608094
27.9,7339.346176191252,-9142.727822909965
27.9,7337.260674967282,-9146.682623568582
27.9,7334.357500159081,-9150.61211348688
27.9,7331.867002507518,-9153.424149686276
27.9,7330.3629695259215,-9154.682559374349
27.9,7329.530779074575,-9154.756473502106
27.9,7329.271606969043,-9154.156832066214
27.9,7329.950971508576,-9153.191674121013
27.9,7331.353033605566,-9152.24171265463
27.9,7332.434989417992,-9151.78879112293
27.9,7332.564398600521,-9151.950314061209
28.0,7332.19963849287,-9152.373818328413
28.0,7331.9806007082025,-9152.766759986984
28.0,7331.999957285006,-9153.170328699513
28.0,7332.422519323881,-9153.572147630404
28.0,7333.891359582706,-9153.696581811635
28.0,7336.565271567906,-9153.449433487827
28.0,7339.435134520371,-9153.18247543729
28.0,7341.377633971641,-9153.18434010949
28.0,7342.371707365585,-9153.229288236824
28.0,7342.988272980189,-9152.979687254074
28.0,7343.298574661928,-9152.53490027327
28.0,7343.1806917656895,-9152.175369902234
28.0,7343.188938438368,-9151.82040480449
28.0,7344.015592814711,-9151.220082830274
28.0,7345.275484377249,-9150.535733660128
28.0,7345.829081913115,-9150.244174025001
28.0,7345.269233741671,-9150.519971327121
28.0,7344.2049429934805,-9151.150197547251
28.0,7343.1555390393,-9152.023270693697
28.0,7342.145722425356,-9153.258573295405
28.0,7341.390599930767,-9154.872647447208
28.0,7341.220559165193,-9156.817829611266
28.0,7340.971535379877,-9159.427221369795
28.0,7338.947947679385,-9163.314322795686
28.0,7334.033221831136,-9168.618405166222
28.1,7326.661610103022,-9174.71561184288
28.1,7317.918552522469,-9180.833550617712
28.1,7308.633676605393,-9186.575253885745
28.1,7299.876852531667,-9191.714275142202
28.1,7293.287650883106,-9196.015726541822
28.1,7289.850405740472,-9199.654883938221
28.1,7288.791726059057,-9203.439087877756
28.1,7288.467189216636,-9208.14613614303
28.1,7287.908563435877,-9213.802924465825
28.1,7286.8515540876315,-9219.906935200408
28.1,7284.9405604585945,-9226.089141830926
28.1,7282.001430389863,-9232.214786215889
28.1,7278.7325553067285,-9238.181692097962
28.1,7275.925278921453,-9244.222659131445
28.1,7272.945032792795,-9251.3300479694
28.1,7267.872930041269,-9260.827579866464
28.1,7259.182555874626,-9273.386945436725
28.1,7246.531752385239,-9288.704560372651
28.1,7230.154224643745,-9305.980611317385
28.1,7210.7217046695105,-9324.23280659494
28.1,7190.053166249348,-9342.240181904146
28.1,7170.767424288084,-9358.90876380384
28.1,7154.503842326779,-9374.05481024191
28.1,7141.005114339213,-9388.489219610165
28.1,7129.152053220903,-9403.101537903374
28.2,7118.017566204058,-9418.11172423116
28.2,7106.556568690004,-9433.233480229957
28.2,7093.436843247959,-9448.00389239959
28.2,7078.247441915537,-9461.627275275596
28.2,7062.4042614481095,-9472.974405429353
28.2,7048.063874226187,-9481.295841821646
28.2,7036.480976249314,-9486.843583541835
28.2,7027.922840907855,-9490.52728181609
28.2,7022.403270053022,-9493.182723208682
28.2,7019.431095355898,-9495.427860641452
28.2,7017.445870269377,-9497.828785496138
28.2,7014.675330993424,-9500.634623636928
28.2,7010.583013265116,-9503.5026091184
28.2,7005.704398886193,-9506.046736644099
28.2,7000.302095538659,-9508.654735208265
28.2,6994.22429048274,-9512.283880756344
28.2,6988.022873156636,-9517.385838449842
28.2,6983.0129272674185,-9523.391963628143
28.2,6979.863705747353,-9529.221601191794
28.2,6977.976851074793,-9533.85985124247
28.2,6976.5065755683745,-9536.499981483075
28.2,6975.112001612734,-9536.812567846682
28.2,6973.438186940754,-9535.419480713992
28.2,6970.925634110449,-9533.692602581585
28.2,6967.779339028766,-9532.727869901126
28.3,6965.284516231959,-9532.699419315879
28.3,6964.386976272013,-9533.29320313749
28.3,6964.52300673326,-9534.31273880449
28.3,6964.453471936522,-9535.582038380631
28.3,6963.58440239531,-9536.715981245246
28.3,6961.766081602101,-9537.489152080458
28.3,6958.559841829681,-9538.222277342153
28.3,6953.80965080719,-9539.389825240272
28.3,6948.57856207428,-9541.006163847336
28.3,6944.4616779543585,-9542.760133153814
28.3,6942.071701034774,-9544.547952303845
28.3,6940.992452540027,-9546.42535828745
28.3,6940.913347425386,-9548.183915458698
28.3,6941.744784874834,-9549.494052568032
28.3,6942.719399238273,-9550.459406425196
28.3,6942.563984956892,-9551.579691747216
28.3,6940.833238612126,-9553.14706804275
28.3,6938.177273029617,-9555.09503491448
28.3,6935.093786102563,-9557.424898651543
28.3,6931.379228133693,-9560.255127169574
28.3,6927.129728164329,-9563.330915995613
28.3,6923.28043464681,-9566.000005908625
28.3,6920.58628498985,-9567.930498878033
28.3,6918.876371430968,-9569.468681805243
28.3,6917.892381939139,-9571.047572803074
28.4,6918.061222080587,-9572.601853094053
28.4,6919.6976356047535,-9573.808536215363
28.4,6922.102411530932,-9574.507832133591
28.4,6924.2701126297725,-9574.545958837034
28.4,6925.9913374062,-9573.57835048644
28.4,6927.470028094316,-9571.521133175353
28.4,6928.349464512657,-9569.032091454163
28.4,6928.030774151606,-9567.156485022342
28.4,6926.581468337845,-9566.647457341638
28.4,6924.3383875159225,-9567.945628347625
28.4,6920.845598170374,-9571.493387311879
28.4,6915.256475391314,-9577.423787409813
28.4,6907.811274363071,-9584.925828870977
28.4,6899.997327512056,-9592.413463953415
28.4,6893.207253251607,-9598.432833049752
28.4,6888.137770796026,-9602.139697271135
28.4,6885.496983248086,-9603.083936372705
28.4,6886.081532436525,-9601.199495344843
28.4,6889.626297093369,-9597.213223760293
28.4,6894.419337530374,-9592.566914672909
28.4,6898.580579512812,-9588.596706308268
28.4,6901.103830824574,-9585.975307569046
28.4,6901.416339310453,-9584.951316971179
28.4,6898.988325666742,-9585.587546406014
28.4,6894.157589105757,-9587.462236428162
28.5,6888.575667842555,-9589.584594446345
28.5,6883.918082525872,-9591.070563376763
28.5,6880.546704876704,-9591.725872589666
28.5,6878.070224767243,-9591.716496474619
28.5,6876.595127673703,-9591.014591629399
28.5,6876.523245578661,-9589.586086298259
28.5,6877.59200262909,-9587.852976707081
28.5,6879.152593595628,-9586.455810900792
28.5,6881.151334870643,-9585.651862504641
28.5,6883.826120436825,-9585.355159380506
28.5,6886.566998468416,-9585.633988902999
28.5,6888.124445367263,-9586.673583965356
28.5,6888.002957722986,-9588.283261887616
28.5,6886.709977810991,-9589.94735259758
28.5,6884.577124773279,-9591.439478289225
28.5,6881.397228089388,-9592.955441526645
28.5,6877.496401964223,-9594.565411366144
28.5,6874.129325867121,-9595.98547135882
28.5,6872.299024099562,-9597.02298317938
28.5,6871.970187051988,-9597.802051943387
28.5,6872.867077912568,-9598.338216377762
28.5,6875.153222297966,-9598.278777225996
28.5,6878.678156098414,-9597.30476266858
28.5,6882.324496375766,-9595.455625497783
28.5,6884.890075924584,-9592.856238395092
28.6,6886.07940417616,-9589.560433132412
28.6,6885.964945108645,-9586.041075662692
28.6,6884.154347144172,-9583.48078965117
28.6,6880.453346406185,-9583.056662131716
28.6,6875.922339276251,-9585.003542747598
28.6,6872.250500426715,-9588.643319511999
28.6,6870.216518491394,-9593.081510816968
28.6,6869.529153283723,-9597.487331762648
28.6,6869.841621057448,-9600.98226265896
28.6,6870.876106881867,-9602.937798759622
28.6,6871.686576099398,-9603.506777415618
28.6,6871.00468690316,-9603.452587741738
28.6,6868.635374089158,-9603.368937565272
28.6,6865.696749769539,-9603.369657860625
28.6,6863.304859696941,-9603.456158678204
28.6,6861.853430087502,-9603.657386881921
28.6,6861.689253663251,-9603.7036813279
28.6,6863.352089199996,-9603.073959341864
28.6,6866.588969795595,-9601.608198348467
28.6,6870.041303466673,-9599.695601007945
28.6,6872.618842273879,-9597.650044989881
28.6,6874.565242241054,-9595.294237727463
28.6,6876.630157727235,-9592.434244504222
28.6,6878.920958476726,-9589.399343021678
28.6,6881.221615626056,-9586.818024826229
28.7,6883.65057350659,-9585.1805863582
28.7,6886.039689096141,-9584.928026988153
28.7,6887.200350707994,-9586.593074161394
28.7,6885.87677812949,-9590.341224357548
28.7,6882.230344955673,-9595.518923226942
28.7,6877.550414018346,-9601.072093822473
28.7,6872.79023853578,-9606.303578002171
28.7,6868.305412733421,-9610.889149707353
28.7,6864.715966414332,-9614.413601506458
28.7,6862.76857811469,-9616.496741730063
28.7,6862.189995832542,-9617.384074972992
28.7,6861.722014501347,-9617.888785040883
28.7,6860.583850080703,-9618.61987985812
28.7,6859.066064283462,-9619.60722456522
28.7,6857.532555033699,-9620.640871628042
28.7,6855.8819892203055,-9621.435151597061
28.7,6854.399657365989,-9621.342180939815
28.7,6854.10632333549,-9619.512022802735
28.7,6855.525245592125,-9615.771949478234
28.7,6857.770416390381,-9611.094785198435
28.7,6859.472933941189,-9606.934296509518
28.7,6859.988521891676,-9604.313679527007
28.7,6859.155701524245,-9603.636515464523
28.7,6856.717562030939,-9604.835902589648
28.7,6852.940376939798,-9607.254383069932
28.8,6849.246982339934,-9609.743658867934
28.8,6847.166720010745,-9611.473988317475
28.8,6846.833269316019,-9612.598529478411
28.8,6847.2773082708945,-9613.788786758707
28.8,6847.843222712083,-9615.280883730848
28.8,6848.391250803867,-9616.736686727361
28.8,6848.416360362726,-9617.820884458632
28.8,6847.162102676595,-9618.418364553587
28.8,6844.718394628906,-9618.407369078268
28.8,6842.0363244126975,-9617.78414224295
28.8,6839.6985645943305,-9617.041800926097
28.8,6837.571263746223,-9616.890495580607
28.8,6835.799540873494,-9617.438430886676
28.8,6835.084316550214,-9618.043760725437
28.8,6835.549148665888,-9618.083627884162
28.8,6836.254427369158,-9617.443348746214
28.8,6836.392213022561,-9616.118529135332
28.8,6836.226527322613,-9613.842270553732
28.8,6836.372728209757,-9610.411364179978
28.8,6836.992431615894,-9605.995704097098
28.8,6838.381913041301,-9600.808920898127
28.8,6841.559450295045,-9594.819773576604
28.8,6847.3171606146525,-9588.135789823758
28.8,6855.127077956482,-9581.350709371416
28.8,6863.786344325467,-9575.086322628842
28.9,6872.726570274794,-9569.385216026938
28.9,6881.900932205504,-9563.911193330341
28.9,6890.882818351952,-9558.509698792466
28.9,6899.1431925450115,-9553.133913126945
28.9,6906.999339756686,-9547.41707175323
28.9,6915.224301376693,-9540.860197412061
28.9,6923.731104577156,-9533.431359798742
28.9,6931.609667234797,-9525.554885211757
28.9,6938.523097233242,-9517.537658484782
28.9,6945.141628071992,-9509.424424484085
28.9,6952.118072132681,-9501.348239890494
28.9,6959.642616145322,-9493.453090901363
28.9,6968.20660776293,-9485.35415369195
28.9,6978.655769815214,-9476.220364759247
28.9,6990.872456120938,-9465.69638900124
28.9,7003.235699468364,-9454.439385369411
28.9,7014.0310725755035,-9443.58726301942
28.9,7022.7950229540165,-9434.05446947993
28.9,7029.867008798855,-9426.466091574614
28.9,7035.539756386033,-9421.199080042694
28.9,7040.446584230508,-9417.979798884298
28.9,7046.008555434006,-9415.699871736448
28.9,7053.381357040762,-9413.077693274916
28.9,7062.201394786954,-9409.40902041293
28.9,7071.129602651112,-9404.464801947865
29.0,7079.264067194861,-9398.033277839228
29.0,7086.235124866838,-9390.083590211689
29.0,7091.441371424,-9381.208285378956
29.0,7094.446388541252,-9372.358235008078
29.0,7096.130605513293,-9364.124889925837
29.0,7098.3786952237715,-9356.652043124774
29.0,7102.401205443908,-9350.141488189189
29.0,7108.089670250319,-9344.91834983759
29.0,7114.934921615795,-9340.943403741418
29.0,7122.49657151786,-9337.726724929931
29.0,7129.780828669505,-9334.829105055043
29.0,7135.350200393907,-9332.037812524153
29.0,7138.741504228913,-9328.976835290687
29.0,7141.095129456081,-9325.071787294126
29.0,7143.9098829382,-9320.180398892331
29.0,7147.848107894574,-9314.889216694923
29.0,7153.115268444361,-9309.919025489577
29.0,7160.016370287302,-9305.531035807746
29.0,7168.29280903137,-9301.690289873291
29.0,7176.58736890476,-9298.360142418867
29.0,7183.505753349557,-9295.256606015711
29.0,7188.8589037170395,-9291.676421181668
29.0,7193.17699836947,-9287.08088461213
29.0,7196.534595200645,-9281.725934934295
29.0,7198.757862124385,-9276.37411079184
